ID	representative	average_score	family_size	rotation_matrix	rotation_type
3002223	4ADZ_A_44_104	0.9512875	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002011	2P1B_A_15_118	0.9242833333333332	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001694	5YZV_C_449_738	0.8098928571428571	60	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000746	2A8E_A_2_211	0.74915	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001634	3US6_A_2_149	0.7504571428571429	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002283	3M4W_H_134_188		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001406	4O8A_A_88_261		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001062	3HIP_A_102_183	0.832025	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000382	1R4X_A_763_873	0.84055	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001250	1K46_A_2_125	0.8935500000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002613	5B5K_A_22_134	0.96285	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000144	1BCO_A_481_560		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001096	6AZT_A_58_337	0.6540531250000001	33	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000978	2HEP_A_1_42		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000376	1ET9_A_96_204	0.8221166666666666	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002421	2JSS_B_1_62		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000712	1G39_A_1_28		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002045	1L0Q_A_302_391	0.7854857142857143	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002277	5AEO_B_41_146	0.9590666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000520	1FWO_A_1_35	0.6613666666666665	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001861	1YQ9_A_175_264	0.97948	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001439	1LNZ_A_2_157	0.97215	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002248	4H3T_A_391_531	0.7295	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002846	7EMF_4_10_122	0.933125	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000349	1Y71_B_4_127		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000947	1V7L_A_1_162	0.7524181818181819	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001895	1VPB_A_1_439	0.9246	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002270	4PKX_A_14_279	0.8804000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000527	1X0A_A_1_344	0.91957	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000715	1TIE_A_1_170	0.7956785714285716	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002042	4QK0_C_527_642	0.93275	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000371	1C76_A_16_136	0.7415	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002426	3A7O_C_60_112		2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002614	2G3V_A_21_181		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000143	5CZZ_A_3_38	0.5019078260869565	145	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001091	1Q1V_A_309_375		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000385	2BSK_B_13_77	0.9394333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001257	2V3B_B_1_53	0.8208999999999999	31	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001065	3F43_A_1_112	0.7926666666666667	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001859	6I0I_A_3_110	0.9243	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002284	4S2R_Q_574_616	0.9599666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001401	2DT6_A_48_110	0.88795	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001633	1S9U_A_1_204	0.746275	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000940	1ZSO_A_1_156		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001892	5Z9A_A_1_349	0.9233636363636364	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002419	6RG2_B_29_371	0.9836	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002841	6QV5_A_7_303	0.7801	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000518	7JZ2_L_3_115	0.68606	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002089	6HS7_T_22_151	0.914825	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000188	1SZQ_A_11_284		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001866	3RR6_A_1_56	0.7689375	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001268	6A8A_B_3_329	0.715455421686747	83	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002410	4O6B_A_32_175	0.94786	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001295	2PBK_A_3_230	0.8780125	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000347	2GP4_A_1_418		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000175	6NAU_A_1_331	0.9523	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000949	1C30_B_2_152		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002622	4E40_A_3_247	0.777	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000511	1OTS_A_17_460	0.984275	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002246	4V3I_A_34_193	0.8280666666666666	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002074	3JD5_a_65_353	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000723	5D55_A_1_119	0.4032555555555555	58	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001437	1EYF_A_1_92		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002080	3LK2_T_970_1002	0.9305	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001605	4E4W_A_509_769	0.7758666666666666	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001261	3FF7_C_75_186	0.7645070866141731	132	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001053	2UUB_C_107_207		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000181	1N0E_A_26_162	0.8115	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002279	3IB5_A_275_381	0.6830333333333334	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001098	1IIE_A_118_192		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000976	1E8O_B_2_95	0.86076	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000378	1EO0_A_1_77	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001850	1V8C_A_88_165		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000982	1VQO_Y_95_236	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001408	1VDX_A_1_184	0.646921052631579	19	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001054	1RSO_B_81_136	0.7946333333333334	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000186	3D7Q_A_1_111	0.93395	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001868	6J4G_B_185_242	0.7292375	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001266	1UX5_A_1350_1760	0.87105	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002087	5A9I_C_511_601	0.8086000000000001	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001602	5XNL_f_10_39	1.0	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001430	1MKF_A_12_382		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002073	5CL2_A_136_258		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000724	1VQO_E_1_79	0.8083999999999999	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000516	1UG8_A_8_81	0.8067333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002241	4LB8_A_38_174		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000172	1UC2_A_17_481		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002625	2L9S_A_200_241		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002417	4A8X_B_656_682		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001292	2QZG_A_4_91	0.95645	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000340	4C9H_A_21_318	0.875575	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001259	3BOE_A_224_432		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001857	2IJK_A_2_58	0.9966	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000985	1DI2_A_112_180	0.7770777777777779	27	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002428	2JWG_A_382_427	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000971	1SG1_X_138_161	0.8025400000000001	23	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000529	1Y88_A_128_184	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002870	3AWU_B_40_123	0.97035	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001589	1D00_A_334_349		3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000669	1TAD_A_57_174	0.918009090909091	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002768	3WXX_B_45_263		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000803	1NR3_A_1_122		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001925	2P2U_A_9_161		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001119	1TF5_A_227_348	0.9213	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002757	2V0X_A_556_655		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002565	2LEH_A_176_280	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000232	1G8E_A_1_98		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002101	5HUZ_A_1_44		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000656	3EIP_A_1_84		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001784	1EN7_A_104_157		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000464	1TOL_A_125_213	0.6971571428571428	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002333	4J72_A_14_357	0.9214	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001770	3GAC_A_2_116	0.8505055555555557	36	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000490	3URR_A_1_151	0.842	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001542	5XTE_B_1_57	1.0	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001126	2CX1_A_9_90	0.6909000000000001	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002591	4F98_A_25_86		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001314	2P8I_A_1_115		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001748	3IBP_A_667_774	0.8283	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001922	4WGJ_A_3_209	0.8278571428571428	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000804	1FUI_A_356_591	0.84365	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000038	4NBV_A_1_246	0.8328662135922329	515	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002139	1XPA_A_134_210	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002596	2KP6_A_1_79		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001313	2HP8_A_1_68	0.82745	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001121	4MZ0_A_579_713	0.8923857142857141	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000497	1B78_A_10_193	0.64323	20	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001545	3E6Z_X_10_88	0.7297	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001777	2CMY_B_7_29		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000463	1H34_A_16_72	0.8672615384615384	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002334	5J72_A_164_266	0.7182777777777777	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002106	4PQX_A_107_242	0.734157142857143	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000651	1J3E_A_6_116		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001783	2NTK_A_1_202		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002562	6B7N_A_943_1017	0.8025666666666667	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000235	1K28_A_6_129	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002750	2JMK_A_1_110		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001914	3RRC_A_211_508	0.8115400000000002	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001128	1G7S_A_351_461		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000658	1J1J_A_1_217	0.9751666666666666	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000832	1N3Y_A_129_317	0.7411928571428572	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002759	2K0M_A_1_96		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001573	3JCU_m_2_34	1.0	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001741	6PMG_X_312_346	1.0	22	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001325	3CR3_A_2_192	0.9017	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002792	5JXC_D_1194_1271		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001117	1G5G_A_33_66		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000203	1R6F_A_28_322		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002554	2W9Y_A_1_138	0.8927499999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002766	3C5P_A_1_194		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000031	1XWA_A_8_106	0.5786613718411552	283	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002302	3KD8_B_73_230	0.7738	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001587	2OM3_A_1_154	0.8831333333333333	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000455	1W2Z_A_6_98	0.63174	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000667	3GHF_A_5_104	0.8277	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002130	4BGO_A_165_285	0.6271300000000001	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000835	2OJ4_A_2_128	0.8893863636363637	22	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002108	2MU3_A_1_199	1.0	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000499	1C99_A_1_79	0.78535	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001779	1HFE_S_36_123	0.9523	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002598	4QKV_A_46_146	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001913	2GJV_A_1_134	0.627625	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000660	1EM8_A_1_147		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002137	3K8P_D_180_337	1.0	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002305	4UPL_C_413_496	0.7401157894736843	19	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001580	1UKW_A_259_409	0.85785625	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000452	5FEF_A_1_131	0.9130565217391304	23	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002761	3BRV_B_49_109		2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000036	2I0Z_A_193_274	0.8431	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000204	1OA8_A_562_689		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002553	3M73_A_1_313		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002795	3N54_B_25_368		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001110	1UP8_A_1_597	0.6911555555555555	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001322	1TF5_A_571_780	0.9186	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001746	7E56_A_30_365	0.4878692307692307	40	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001574	1R7L_A_1_96	0.8753500000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000406	1IMT_A_1_36	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002351	2OBN_A_6_133	0.91315	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000634	2J0S_C_4_145	0.96365	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002507	4ZWQ_E_1_135		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000250	1ZBX_B_485_612		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001382	1R0D_A_773_966	0.6636666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000062	4B0Y_A_19_197	0.73532	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002735	4PKG_G_1062_1079		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001376	2J12_A_184_365	0.7725971428571429	35	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000096	2ZFZ_A_94_170	0.91908	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001144	1IYR_A_5_87		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001978	5AEX_E_2_457	0.69268	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001520	2PK8_A_2_95		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002197	2QFA_B_15_76	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001712	2X4I_A_2_113	0.8978999999999999	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000861	1O98_A_77_310		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002538	4R3D_A_178_242	0.8361777777777778	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000439	1RM6_C_82_157	0.9279857142857144	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000895	3HFD_A_33_281	0.8302666666666666	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001947	3M5K_A_27_194	0.7580800000000001	70	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001349	1X38_A_389_602		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002190	3J7A_6_6_48	0.902625	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001715	1X1V_A_4_141	0.881357894736842	19	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001527	1GP0_A_1515_1647	0.8132124999999999	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000091	3O6O_B_1_207	0.6068722222222221	56	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001143	3NPG_A_100_248	0.9311	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001371	2G0I_B_1_111	0.892175	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000065	3BVP_A_3_135	0.74082	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000859	1JB0_K_20_77	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002732	4BWD_A_86_146		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002500	3DEE_A_31_117		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000257	2PHN_A_2_249		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001385	1IO1_A_174_403		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000633	1V54_M_1_43	0.9497	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000401	1BWO_A_1_90	0.8104444444444444	26	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002356	2R6F_A_130_246	0.908	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000892	1OK0_A_1_74		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001940	2P1R_A_1_299	0.7815666666666666	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001518	1OED_E_219_478	0.9644	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002369	5COS_C_8_65	0.97445	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000268	1WRU_A_177_346	0.5255	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001188	2PMR_A_3_77	0.8673500000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000866	5B6B_F_26_213	0.90622	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001175	1W7W_A_1_151	0.9665115384615384	52	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001949	1EJX_B_2001_2101	0.9860333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001347	2EC2_A_1_130	0.8915599999999999	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000295	1XRX_A_1_35	0.7410166666666668	29	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001723	7C21_A_193_297	0.98948	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002394	2YJL_A_24_131	0.81845	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001511	2YFA_A_50_131	0.6088249999999998	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000605	1HDL_A_1_55	1.0	30	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002360	1T9H_A_233_298	0.92085	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000437	1A79_A_83_179	0.757925	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002704	2QNG_A_6_175	0.9465333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001181	2AZ0_A_2_71		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000053	7QIY_J_2_143	0.7965516129032256	39	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000261	2HUH_A_81_227		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002536	5X6B_F_34_102		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002199	2R6G_F_13_93		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001378	6WU9_0_2_59	0.9604636363636364	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000098	4DX8_K_13_197	1.0	66	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001976	1F1M_A_40_201	0.9593499999999998	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002509	5CPC_A_76_317	0.9825	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001982	1XQ8_A_1_140		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000850	6SL5_A_12_751	0.9307114285714284	35	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000408	4UER_Y_1_129	0.6247727272727274	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000266	3HYJ_D_106_187	0.6579266666666667	15	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002531	2QNU_A_4_214		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002703	4RYO_A_3_153	0.8328666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001186	1MMS_A_71_140	0.88188	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000054	1KF6_A_0_419	0.8227777777777778	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000868	1S9A_A_2_257	0.8281125	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002367	3KXI_A_1_86	0.8318	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000430	1CNU_A_2_135	0.711905	40	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000602	1YSM_A_1_55	0.8170999999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002155	6SKE_B_7_102	0.92572	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002393	3WZI_A_1_104		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001516	1ACO_A_2_528	0.8778250000000001	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001724	2FB5_A_75_205	0.93198	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001340	2DB7_A_3_57		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000292	1T3J_A_674_735		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001172	1WG8_A_109_206	0.9457	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002358	3A4M_A_189_252		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
